x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,value
1.397603815,1.90210049,-0.98093539,1.774762279,-0.261770993,0.785675784,0.476303304,0.657446761,0.445297955,0.59996496,8.902951697
-0.278042222,-2.326886169,0.80159034,-0.957472624,-1.262579594,0.908935714,0.646647917,0.001973838,0.879414582,0.508230578,-3.920363706
-0.863937106,-1.430719852,-0.795879885,-0.135035064,-1.094175714,0.700461505,0.633649145,0.919405394,0.900256775,0.520202865,2.813112018
-0.667800905,-0.501925446,2.107453527,0.73066513,0.77662806,0.146527792,0.516463595,0.292555945,0.459594671,0.010850101,-0.807133263
-0.697497594,-0.175334481,0.255643815,-0.636406986,-1.017736824,0.070680798,0.888558921,0.068945257,0.772605958,0.57182647,-0.203302979
-0.097585299,0.596290674,0.176712895,0.814889998,0.56365123,0.091740198,0.21985746,0.402209655,0.732933289,0.461615284,5.279644146
0.130332824,0.222646803,0.136938608,1.474553152,0.14914808,0.252365457,0.535871241,0.714454944,0.01708669,0.717585252,4.856185397
0.524230319,1.361177397,1.261324179,0.56028235,-0.218041251,0.553814057,0.035296743,0.487756437,0.351718119,0.313163936,-0.681196988
-1.334814429,-0.26079101,0.38421286,0.193196954,-1.166907464,0.000154592,0.628113668,0.143313281,0.723042846,0.068327491,6.809394153
0.297059724,-0.377816492,0.41052185,0.432115612,-0.204836814,0.992049114,0.491625048,0.386749123,0.091672928,0.632540152,1.412110901
0.151580162,1.154973055,1.789564788,-1.380655993,-0.74128984,0.639895949,0.338854687,0.729088569,0.247059276,0.24515892,-1.936910287
0.673354915,1.117446724,1.420539055,-0.303477806,-0.228679692,0.412450049,0.400229728,0.207077909,0.306288926,0.886615322,3.394283316
-0.737786476,0.854563498,0.15092303,-0.190943711,-0.849671391,0.986316396,0.786491544,0.901040795,0.887762107,0.536760063,3.57415309
0.567160852,-0.545999265,-0.274703931,-1.626680646,0.593540932,0.502064952,0.708541006,0.584220809,0.590530131,0.970492442,-3.931730151
0.441965613,0.695150114,-1.679851506,0.829889938,-1.063907152,0.003782503,0.629268471,0.351849697,0.13425427,0.546881284,2.914505054
0.135519504,0.390010243,-0.863324819,1.528283498,1.886031002,0.256512783,0.056983153,0.023742307,0.584555204,0.684877974,3.066014747
0.503914965,1.420993822,0.386894073,0.193742918,0.235076784,0.172601356,0.977187329,0.739228345,0.873762732,0.274798667,4.927156436
1.103938565,0.103000742,-0.895952061,0.19329144,2.507783948,0.040640382,0.479973259,0.189757449,0.423967218,0.047271981,2.791305371
-1.143890806,-1.05484773,1.495698709,-0.151346548,0.011059562,0.700792172,0.902960937,0.811997427,0.322397161,0.610841291,2.660495651
-1.202186427,0.372949457,-0.347255136,0.843542099,1.127547878,0.372143478,0.357921578,0.17258509,0.92913975,0.447683994,6.051591145
-1.966451978,0.193441677,1.209730653,1.122108415,-0.540658018,0.358806739,0.817154866,0.706149971,0.736585813,0.401553177,8.427743843
-0.765827082,-1.719073149,0.167919624,1.668074626,1.180522467,0.157879442,0.488527019,0.512914996,0.147767824,0.004396827,1.075355531
-0.051120999,-0.052769435,1.178261662,0.31340279,-1.189071338,0.01872927,0.965172585,0.918230067,0.69490705,0.851510169,4.250493149
-0.599690817,-0.221626362,0.917472073,-0.314974511,1.30276729,0.066033777,0.859712061,0.093919466,0.461740426,0.571483908,-2.244055814
-1.04716526,-0.002665414,0.060481546,0.711445616,-0.113308355,0.309013093,0.612282922,0.138297565,0.863301284,0.039108655,7.879683289
-0.373231296,-0.611894628,-0.10183599,0.392021297,1.242112134,0.61291658,0.266077452,0.44574905,0.308717537,0.468457902,-0.381943844
0.037502983,-2.001918174,0.132816706,0.774128445,-0.690595315,0.306683593,0.770028285,0.844517478,0.521877394,0.231659479,2.554918852
-1.015214175,-1.027738175,1.492299231,2.119130734,0.937479103,0.71076902,0.836179626,0.07791714,0.186652635,0.182114188,9.384669925
-0.620945332,0.36954711,-1.743698764,0.32474307,-0.870331175,0.451104947,0.936440033,0.100547573,0.539914985,0.338380051,3.012440765
-0.492430324,-0.091456598,0.724245833,-2.211677697,0.127696157,0.037697111,0.814177665,0.543961108,0.068552563,0.946084408,-3.896961217
-0.572654766,-0.563467187,0.050205562,-1.204444111,-0.698525478,0.966219016,0.929257762,0.618856581,0.561853584,0.273090865,0.043936032
0.506551873,-0.583626213,-0.43171119,-0.155057771,1.056725821,0.902089312,0.173191775,0.844688111,0.69145273,0.489824822,1.3462095
0.279601371,0.364498598,0.054736331,-0.300281919,0.066088722,0.25814696,0.73011344,0.635408145,0.435322109,0.634366855,-2.38059826
0.008160509,1.808662879,0.089572876,-0.415007404,0.086873204,0.162264657,0.755789297,0.516257656,0.874189158,0.714237375,0.216691552
1.274971909,-0.515480641,-0.050406149,-0.733596192,-0.462515936,0.548350334,0.001713208,0.996524562,0.088529719,0.604583542,1.349445134
0.09216019,-0.874487745,-0.390978494,0.094001122,0.077325891,0.376001453,0.98735403,0.54083017,0.208150491,0.790076405,2.313187253
-1.612245632,0.609390498,0.180308534,-1.355271095,0.690313708,0.64133141,0.921796587,0.507648517,0.19694057,0.800744812,-1.459957381
-0.137660923,-0.916325784,-1.017751887,1.267036628,1.579522069,0.324501453,0.455082442,0.152938388,0.5764486,0.078727868,4.833467117
0.025011728,-1.925924191,1.710350645,0.232804967,0.338214734,0.298696172,0.283734093,0.616531991,0.121773979,0.470341563,1.447189348
-1.403202602,0.040817726,0.655138335,0.740653393,-0.084520114,0.948314381,0.331734669,0.708941894,0.06724913,0.319464553,6.724074519
0.311709948,0.187449109,-0.961252856,0.200782295,0.183759546,0.754987452,0.296962265,0.996978931,0.291545429,0.109766525,4.901500352
0.216834748,0.460550999,-2.387617944,0.358337948,0.4549907,0.126104443,0.708168656,0.265406957,0.276100894,0.385305475,-1.185080937
-1.595259033,0.773053432,-1.146206247,-1.041361844,0.662376938,0.139380973,0.460114225,0.287672165,0.099661051,0.69493313,-3.894219661
-0.360719426,-0.595961884,1.24467265,0.522938588,0.785656954,0.102470595,0.070830333,0.25157887,0.295948601,0.770515479,0.242824101
-1.191632518,0.879947991,0.406526991,0.085677316,1.072288372,0.270242924,0.803602763,0.084532867,0.562246516,0.916280938,0.955708768
-2.094531359,0.001245096,-0.103455083,0.338562574,2.045125778,0.774864241,0.662029609,0.456230321,0.369051469,0.548246716,5.943401537
0.035861974,1.297546323,-1.225607034,-0.29602434,-0.886344551,0.504451787,0.009487408,0.268369558,0.250857923,0.48887433,1.648161182
-1.638261289,2.416690584,0.993841966,-0.146501055,0.013838184,0.554849611,0.476549087,0.996187556,0.000489174,0.177136154,4.467710514
-1.150171676,0.388784865,-0.652774398,-0.819203871,-0.569095729,0.274377962,0.715523756,0.100027745,0.992931841,0.013265372,2.67369571
1.16540585,1.14771216,0.768147321,-0.497835674,0.053257996,0.867920843,0.726784911,0.376477569,0.779508882,0.321001435,2.471262913
0.298754214,0.327361982,0.55777208,0.707086101,1.99578499,0.329810353,0.828436287,0.103012181,0.116592318,0.807416672,4.948070448
2.109895153,1.053669846,-0.849990682,0.551989581,1.415776943,0.845779124,0.750998098,0.592542954,0.999552224,0.424202721,8.118606629
0.11098533,1.343887113,0.058591119,-1.288242084,0.398382166,0.899718826,0.44233324,0.803738319,0.000449108,0.355266807,-3.501936635
-0.843282044,-1.125849579,-1.042455322,0.909386256,-0.76944792,0.562952267,0.889768118,0.095142667,0.791929983,0.991770195,1.818965449
-0.232383787,-0.747824422,1.500993792,1.756905673,-0.270269627,0.902030567,0.183332381,0.069391044,0.776391101,0.526008852,7.837290912
-1.720427298,0.657148717,-0.131963768,0.395020832,0.236637928,0.167606822,0.269349953,0.046644234,0.49034835,0.259212939,2.437050821
0.302640887,-0.296543306,-1.178945904,0.73241424,1.586396041,0.30318326,0.398336817,0.774637041,0.371648846,0.345764286,2.148796436
-0.989091933,0.043644369,-0.758645785,-0.792198915,0.19055594,0.593320052,0.941269956,0.131174314,0.870540179,0.38917939,3.059232299
0.246517589,-2.247721267,0.184710145,0.793844841,0.358600286,0.480140598,0.571486484,0.429546781,0.525050521,0.426555803,7.224221266
1.684178597,-0.144664967,0.469269385,-1.272956754,0.644395057,0.384744654,0.245019607,0.190085799,0.691690965,0.582161667,2.923212421
-1.526048021,1.440728137,-0.862152657,-0.938862211,0.385701909,0.698424469,0.535620723,0.31981819,0.459578989,0.040242239,1.354258536
-0.726622409,-0.844795039,0.708063099,-1.636981119,-0.068859108,0.174957409,0.870979546,0.901648426,0.295753965,0.65682929,-2.668458471
0.436170472,-2.411017364,-1.285067706,0.636878702,0.098273316,0.971812637,0.0894785,0.883125597,0.155835996,0.363164435,4.265935557
1.517213224,0.211409289,-0.786256565,0.832949693,2.365383092,0.357493347,0.072523671,0.076038237,0.892473055,0.614867872,7.680729157
0.129722827,-0.950576193,0.459468106,0.042459855,0.401558253,0.953130038,0.660907474,0.430260831,0.758086797,0.333839386,4.6473475
-0.310651097,0.861407626,0.667728854,0.145373372,-0.329372528,0.209593865,0.177482724,0.330631359,0.606517599,0.771175832,3.015378207
0.791497599,-1.239726019,1.073797246,0.670865903,1.297528922,0.119520361,0.386536041,0.837044899,0.345343199,0.412312346,-1.111068544
0.848868149,-0.866841321,1.849858571,0.856710829,1.244845594,0.760043816,0.485340266,0.219095725,0.768520801,0.733705507,6.88508413
-0.368781163,1.310517558,0.874786372,0.176615404,0.17007662,0.517692712,0.953654693,0.006461837,0.836392054,0.670294,4.071846957
0.190361816,0.462893329,0.703733864,-0.119784624,1.130597318,0.374181273,0.846216905,0.382860583,0.854723376,0.857328148,-0.556235106
-0.263709057,0.311085584,-0.560538229,-0.352845633,1.4997241,0.889015358,0.805748012,0.943298375,0.033254415,0.189726636,-0.221919944
0.88978703,-1.246713342,0.178063148,-1.988890117,-1.243854011,0.276552772,0.693149372,0.457987718,0.551795476,0.521617686,-4.229103539
0.91621061,-0.592924756,-1.373965889,1.177121573,-2.113210616,0.850940502,0.229855585,0.306598718,0.912581357,0.688565258,6.239421574
1.608279775,0.116216757,0.663272798,1.162815466,0.293021899,0.203583691,0.430512458,0.134550103,0.765696503,0.929147508,4.91514123
-1.332394859,1.162463915,-0.775840151,-0.033595207,1.079485094,0.578977373,0.961171785,0.119537088,0.208599651,0.624594131,3.666097304
0.337542667,0.839491586,0.464565759,-0.877772407,-1.224354301,0.409329878,0.125141204,0.311998905,0.617101547,0.324851998,2.220104997
-1.170846758,-0.086142596,0.108830982,-0.774233083,-0.142675746,0.627663034,0.259014663,0.873259852,0.911305392,0.703824472,-0.053136996
-1.286562423,1.683742827,-2.377599175,0.761696185,0.031014837,0.794934416,0.300794466,0.511639509,0.408945339,0.471844873,3.484590872
-0.617602663,-2.166557241,-1.221526097,1.245508088,-1.476748805,0.764298033,0.519197956,0.120540186,0.894497424,0.063141194,4.487608803
-0.592330073,-1.140858169,-1.226421479,1.090762041,-1.017291255,0.07378701,0.778101327,0.620623166,0.074792744,0.92899332,4.32293958
-0.428771519,-1.691986972,0.163626673,-0.121315172,-0.474849923,0.997921083,0.623891628,0.502849311,0.949118668,0.9721952,2.80016166
0.720742827,0.263828027,-0.030131489,-0.262667809,-1.682361798,0.758677703,0.671977445,0.741872386,0.24131594,0.841941567,1.766778209
-0.436568297,-1.096249754,-0.915155897,-2.638060639,-0.784328038,0.931672557,0.461660521,0.430003477,0.018619608,0.502258961,-4.987399914
-0.332094166,-1.91942037,-1.235719673,2.000027972,-0.222264909,0.698661776,0.964804172,0.769391666,0.482360327,0.939671903,6.106235865
0.181933615,-0.818216125,-0.547965794,-0.312935678,-0.929353268,0.631064422,0.384321919,0.850665925,0.8306594,0.976805238,2.554521328
1.875759238,1.474972087,-0.967468351,0.182858659,-1.530961127,0.496577707,0.458307787,0.386155155,0.754611098,0.321912805,2.960833098
1.032065933,2.163825256,-0.606081096,2.242818926,-1.523851382,0.594491462,0.52184092,0.684380316,0.63662245,0.912685829,12.44831319
0.542301002,-0.076586461,-2.262142962,0.219037179,-0.546568067,0.169719393,0.114463997,0.282057989,0.823339584,0.496396032,3.512507774
-0.322148533,-0.609335689,-0.344937828,-0.191152438,0.00659824,0.523591744,0.627431854,0.158701087,0.053414284,0.226165301,-0.05501851
-0.567966065,-0.62585902,-0.960597311,-1.182832396,1.128502416,0.664247871,0.467595417,0.465144786,0.912386112,0.846735156,-0.077284972
0.157665283,-0.912827012,-1.75467561,-0.736661622,-0.13206451,0.154341752,0.40288153,0.714571486,0.59233343,0.884112878,-1.005754649
1.030660575,-0.643874278,0.314201837,-2.991027062,-0.18240121,0.802925943,0.87664239,0.304948651,0.333638108,0.095784143,-6.344591367
-0.912884819,0.483529189,0.508456122,-1.633274428,-0.069390399,0.737983898,0.217592821,0.247102836,0.180647347,0.320670694,-3.57352648
0.406708663,-0.946141064,-0.710130474,-0.721089913,-0.818192603,0.975996621,0.401604383,0.329537436,0.256564935,0.498521,-0.182018646
-0.764975846,-0.465150812,0.237054442,0.730588546,0.11756134,0.517983017,0.730357822,0.194754831,0.790519008,0.448179603,3.371974091
-0.703089994,-1.548780712,1.135415519,-0.186673188,0.292314241,0.791373097,0.243410711,0.033290486,0.089963168,0.747210266,-4.123493342
-2.049058263,0.029920546,0.456770496,1.416391098,-1.670339888,0.657779652,0.48440489,0.149082638,0.756326056,0.884393783,5.119843795
0.879585877,0.138113317,-0.149825314,-0.777558939,-0.723941536,0.748903686,0.829320452,0.422791411,0.21231823,0.091165199,-0.868383174
0.247080049,0.541573136,-0.923021324,-0.19998572,-1.281642811,0.261110615,0.463453165,0.837303387,0.307869961,0.469918468,3.68335967
0.027970691,0.719973246,0.366378193,-0.34197207,-0.795543814,0.185828556,0.99825654,0.230377778,0.045568897,0.337457247,-4.076426223
-1.436619934,1.393820209,-0.668171839,-0.177267595,0.547745189,0.477912805,0.684977578,0.676868088,0.706850214,0.804636095,3.709549177
-0.410841795,-2.142788674,0.709669389,1.538184737,2.145254618,0.518556043,0.230465563,0.782962128,0.556790761,0.740032121,6.980336952
2.078623047,0.00842959,0.325015851,0.486105765,-0.162577049,0.76256542,0.1533999,0.377850705,0.247799042,0.835943915,2.119159462
1.60528362,-0.380299185,1.480223093,-0.157911431,-1.3569524,0.963294625,0.631449102,0.716525825,0.539040688,0.20698845,1.82746708
0.309768421,0.405320344,-0.77207927,-0.493060646,0.095763235,0.844217892,0.741607433,0.642466617,0.160653497,0.833475122,3.263032776
0.404447543,-1.757920286,0.588121151,0.926050346,-0.070387108,0.15173364,0.376339466,0.972423671,0.971884737,0.944274329,2.758690282
0.697948568,0.525516274,-2.710953386,-0.880306117,-1.970532481,0.596132111,0.496327987,0.549714692,0.109039036,0.04107601,-6.860651565
0.733787522,0.776294357,0.445777487,0.992005532,-0.423642186,0.814168349,0.992799274,0.02938755,0.114794754,0.842532579,3.76865054
-1.80171509,0.433446326,-0.409597092,-2.051379982,-1.327845517,0.505305947,0.464097712,0.711807139,0.74481323,0.952370963,-1.887576706
-1.201310597,-0.481759184,0.330469259,-0.873878695,1.319756568,0.936646103,0.167551949,0.769532423,0.072115236,0.605585918,-0.711614176
-1.430166339,0.568066819,0.717800094,-1.14538302,0.929905473,0.125016993,0.383185498,0.398853112,0.509437371,0.900289004,-1.126670061
-1.905642563,0.062423808,0.305042898,0.153648781,-0.071311982,0.204262726,0.834503763,0.962925158,0.570585216,0.479612577,3.508791423
0.807595663,-0.501095964,-0.882900002,-0.325420169,-1.748857102,0.872664939,0.889731423,0.127669991,0.677989953,0.571904677,-0.637898104
0.062600233,-0.100375117,-1.56480957,0.145217575,-0.132044056,0.949162869,0.481529144,0.92342296,0.213912488,0.500169892,5.227468588
-0.492230039,-0.208609849,-1.299259187,1.495405612,-0.087644557,0.57239232,0.472619498,0.230419906,0.161953742,0.184399469,6.350839963
-0.61597387,-0.092282973,-0.259887246,-1.469901378,-1.218999888,0.110455366,0.756581742,0.062962774,0.828920313,0.479034441,-1.326139736
-1.137603777,-1.404940107,1.728825371,-1.206954073,1.086356597,0.45238351,0.7766587,0.58234374,0.153568733,0.647849087,-3.312168982
0.004532013,2.194432715,0.086956604,0.220493386,0.13179386,0.596597702,0.962333107,0.528032164,0.98424623,0.885800725,4.037408866
0.383846878,-1.399269813,-1.469771755,0.822528298,-1.350258129,0.243898515,0.446140391,0.072833479,0.529628797,0.644567546,-0.324417356
-0.502292869,0.88766174,0.418646287,-0.024888677,0.529446786,0.375584937,0.343272716,0.279727044,0.200246017,0.03308242,1.30620234
1.567072094,0.36863978,0.201864753,-0.436591395,0.840770681,0.520803554,0.022648249,0.832453978,0.20658445,0.280849851,-0.477364448
-0.353262806,0.794963809,0.690737749,-2.696258126,-2.076971637,0.733895074,0.168561196,0.264687756,0.878071997,0.394201335,-3.381228842
-1.535735715,-0.13989545,1.079107765,-1.097249703,-0.340301055,0.575273338,0.533697788,0.921944295,0.657016851,0.401907914,1.179281088
-1.085766027,-0.755048055,1.088677632,0.282490813,1.03133919,0.274919406,0.087535117,0.473061269,0.889607735,0.641864428,2.579820304
1.106038595,-0.240894033,1.06027636,0.099848792,0.075725322,0.908095057,0.16583881,0.744368204,0.643632453,0.763435686,4.832624852
1.617393547,1.154254033,0.597396432,-1.18902459,0.027439868,0.371902186,0.774917524,0.403123354,0.689974174,0.184296154,-2.676691488
-1.385634667,1.586415145,0.642096827,1.551821572,0.636650328,0.332178806,0.664703007,0.740570839,0.685757648,0.700463249,11.23275484
0.125701489,-0.60688343,0.108323296,0.798640656,-0.148350096,0.760097328,0.467429089,0.911958784,0.130602162,0.44864103,3.213783994
0.619449927,0.11444508,-1.337579244,-0.044108356,1.386110022,0.885164943,0.038324531,0.412928597,0.098905854,0.841564642,2.889990264
1.36968371,-0.911646713,0.26161793,0.070823284,0.551253679,0.954931829,0.148771977,0.416524989,0.168145486,0.145444624,2.959339431
-0.169383792,-0.994759689,-1.852517979,0.33199491,-0.097890447,0.623869588,0.712763693,0.622890177,0.977049277,0.239994631,6.692245577
1.505069153,-0.128411165,0.515432487,-1.29811325,-0.720874098,0.877059562,0.275809494,0.823304529,0.665372639,0.922992323,-1.74267751
-0.348470677,1.105300639,0.374725123,-0.919066039,-1.353505314,0.99075519,0.184559631,0.936277159,0.580609872,0.893100422,3.368957723
-0.037674628,1.698275077,0.127719256,1.568240979,0.254435678,0.565956749,0.485762425,0.654176023,0.419454962,0.044171941,8.165946129
1.181675743,1.117840834,-0.205294139,-1.673719424,-1.961338436,0.254834631,0.219587713,0.866716149,0.454446834,0.345040579,2.33226053
-1.123769972,0.288498596,0.327865685,-0.589712236,-0.254916073,0.773143698,0.188280239,0.423593761,0.009031162,0.851971921,-0.497107588
0.81442589,0.183369912,2.223778555,0.832753035,0.58916033,0.837079207,0.042866112,0.483609347,0.602883844,0.243324739,7.225301731
-0.143603489,-0.301901016,1.570615841,2.435310745,-0.106160129,0.12506589,0.885139563,0.477792221,0.950717438,0.177458677,9.664505632
-1.36592674,-0.192646197,1.463040686,-1.567947332,-0.410230765,0.800043925,0.547223875,0.674649094,0.521411613,0.191826453,-4.804168522
-0.387195814,0.364934034,-1.214168141,0.322066475,-1.88477735,0.474158364,0.913051673,0.211151531,0.492390238,0.382439762,5.36683465
-0.537298741,-0.021342241,0.40970855,-0.84495354,-1.539713062,0.176471822,0.665412157,0.247935907,0.120948538,0.302309473,-2.074295274
1.112369479,0.048714515,-1.09503077,0.464273043,0.154109811,0.02458451,0.981852416,0.717878055,0.931499084,0.378030244,6.669330017
-0.698707628,0.664545296,-0.297477177,-0.441751997,1.393164251,0.88714657,0.568947719,0.770780439,0.681101607,0.92022101,3.974109337
1.631153681,-0.624196455,-1.067699226,-0.380160356,0.367508961,0.675750252,0.217034957,0.55216902,0.946696715,0.255552626,4.210128308
-0.346033259,-0.336757378,0.282757989,0.742848722,0.057196481,0.369000069,0.488909749,0.428975312,0.006440245,0.766522102,2.402326543
1.026605079,0.64373884,-1.063016938,0.015929859,-0.209781262,0.08837595,0.332612293,0.947332801,0.670767273,0.644013128,5.240575472
0.503146456,0.246681139,-0.086934172,-0.396680574,-0.848170972,0.88873687,0.217925228,0.886580948,0.46718878,0.360668204,0.778433238
-0.636653725,-0.05339989,0.398674064,-0.359492138,-0.933517208,0.919528493,0.244071165,0.191475755,0.952072934,0.400087757,7.424852755
1.777007593,0.538636477,-0.392348957,0.350496218,0.304849442,0.151079617,0.008857951,0.749456628,0.533424836,0.145889875,2.126577395
0.65857079,0.820346615,0.838407345,-0.703071285,-2.438831806,0.829157375,0.612139185,0.65121868,0.129259648,0.418939356,0.877296863
0.169491861,-1.269266563,-1.572391654,0.162406533,0.1556265,0.49914224,0.527004487,0.045449065,0.701232882,0.444652097,-0.51148967
0.755184047,-0.090129465,0.536589827,-0.135833836,-0.473909344,0.222952772,0.707618428,0.83665826,0.911678042,0.872082383,-0.08662465
1.192445186,-0.137348988,-0.584806844,-0.628067981,1.472081927,0.710645802,0.156903477,0.30507735,0.168608106,0.23435184,-0.27469084
-0.284766324,-0.574230691,0.606386386,-1.514780347,0.065987171,0.365128398,0.742506234,0.723583498,0.950464658,0.487129371,-1.360765255
0.064420385,0.431105646,-0.379657516,-0.287348628,1.733952935,0.903948643,0.406337538,0.262477331,0.267421885,0.215938366,1.955775646
0.278433677,0.839567169,0.599025353,-0.060360527,1.609212043,0.764820057,0.947368451,0.092706731,0.62729255,0.146251832,3.016903404
-1.995829116,-0.339930417,-0.124890855,-1.795569432,0.097650132,0.585434824,0.1522234,0.084208262,0.868322198,0.869041926,-1.821567799
2.147512528,-2.139870931,0.83670398,-0.350717235,0.016069147,0.180303057,0.090092055,0.417684142,0.241508313,0.20589201,-5.094046022
0.412499088,-0.200484528,1.393581318,-1.084766594,-1.820115868,0.320765718,0.483457942,0.35894785,0.360141651,0.25605327,-1.921947641
-0.028899508,2.067784228,-0.417284786,1.11190772,-0.980422434,0.629633088,0.824186939,0.038168782,0.207669881,0.107856474,6.392948956
-0.535111156,-0.925126344,0.256948532,-0.970406674,-1.13219239,0.998599618,0.843399962,0.162874963,0.189649187,0.028703085,-0.330413108
0.576059488,0.29599955,-0.131899588,-0.610691114,-0.174865115,0.327282849,0.59063563,0.740383335,0.934933739,0.614929503,-0.1724196
0.417897086,-0.564399944,-0.478908687,-1.189443573,2.081445769,0.714709095,0.970482084,0.697085356,0.54239721,0.521787198,-0.883006047
-0.383317108,-1.126042928,-0.237880894,0.37910144,-0.142108463,0.906214426,0.73603179,0.750642992,0.820189343,0.082842942,4.276321581
0.470775114,-1.819493722,0.519434461,1.706687784,-0.079660776,0.705408104,0.263473385,0.49854519,0.573524606,0.872464756,4.95088469
-1.119547604,1.436991701,-0.012291158,0.168191983,-0.650996122,0.08318579,0.061581405,0.510344744,0.22975443,0.074135444,2.536379363
-0.096127023,0.326585929,1.959027242,0.119899257,0.646665263,0.292205048,0.728079657,0.757765973,0.474256796,0.881927618,5.503056203
0.797619553,-0.522620505,0.543997035,0.095215272,-1.701016532,0.970330225,0.704436448,0.636327893,0.203835864,0.612756693,3.674829119
-0.351063038,-0.820102033,-1.204622382,-1.088755799,-0.308419174,0.83589868,0.461366322,0.153251685,0.296428345,0.361490201,-1.411959536
-0.025382892,1.372141661,0.864237503,-0.613777348,-1.210497901,0.509872648,0.112098253,0.535592375,0.270296817,0.724257735,0.992805876
-0.085033105,-1.178548696,0.409260143,-0.517958829,1.370128224,0.471473299,0.091309926,0.255713574,0.206047394,0.237557721,0.956682926
-1.787784454,-0.488023402,0.476214961,1.779686764,-1.195496118,0.724723044,0.82878996,0.378077093,0.412415312,0.140657103,2.390430195
0.650830571,1.952541851,-0.396359696,0.171274376,-0.15296774,0.752909106,0.584617291,0.304880035,0.013621947,0.044792844,2.5456235
-0.107478092,-0.364738976,-0.797083922,2.327860686,-0.88545426,0.208283066,0.539139884,0.801037505,0.142754894,0.897523538,7.716065888
2.028968914,-1.515615312,0.174142043,0.730503945,0.723264207,0.222552296,0.277866328,0.472999003,0.738600944,0.083116098,1.582002127
-2.76933866,0.452593475,-0.664163956,-0.725636491,-0.20538623,0.652481432,0.858850939,0.858637917,0.25245014,0.886190166,-0.237540795
1.069008553,-1.080981431,0.172794687,0.183894337,1.676242004,0.997695086,0.146127015,0.789546175,0.237429872,0.591393358,3.450887285
-0.228816531,-1.53859091,-0.198127907,0.986308114,-1.906789876,0.374712032,0.71633564,0.646998436,0.581839791,0.729200083,5.422358267
-0.159044657,-0.824909702,0.312116172,-1.68229625,-3.467378684,0.61098825,0.83620066,0.329703911,0.945821954,0.266363859,-4.807024127
-0.94173084,-0.347634427,0.151961709,-0.336848159,0.44592519,0.146220469,0.328691149,0.466958045,0.31551085,0.326680033,0.706088432
0.59429346,-0.491235831,0.013586249,-0.427405651,0.931700322,0.626152452,0.32424007,0.650844222,0.495003448,0.970988905,-0.103255491
-1.676636927,0.826804071,-0.258895673,-1.794927112,1.083786637,0.704875893,0.075139828,0.357052895,0.024796125,0.614960834,-3.858654781
-1.438664883,-0.007370684,-0.330794612,0.493388281,1.42036443,0.01472763,0.844485852,0.012793272,0.68366565,0.641482015,3.842157995
0.058762329,1.213347113,-0.334482706,0.112160068,0.282810425,0.696933412,0.770032422,0.216781812,0.199393082,0.732704847,1.722968676
-1.219748827,-0.489151969,-1.06339993,2.243761196,-1.464203753,0.502854625,0.84023872,0.047267274,0.330740558,0.432349181,2.53621659
2.048720372,-1.028635699,0.409242242,0.199731769,1.914894986,0.276040761,0.268670242,0.408605653,0.861107127,0.909772648,-0.211478548
0.333231549,-1.248176195,-2.016239189,-1.373375099,-1.78605819,0.810972561,0.354902353,0.257457576,0.938014983,0.470749611,-5.459698368
0.008809479,-0.070307063,0.434447566,1.185308296,-1.324023842,0.562559253,0.092506444,0.814054972,0.437959935,0.567955743,3.259254578
-0.43989688,-0.783265629,-1.79686186,1.066792338,0.377188994,0.645310028,0.158497436,0.84931005,0.099539756,0.381095869,0.858826341
-0.524797268,0.179058562,-0.229914605,0.47648153,-0.524796619,0.487039473,0.48894492,0.818126899,0.713788738,0.873992286,4.274936068
0.272096885,0.221230484,-1.805517365,-1.432086153,0.906076051,0.596757006,0.921849642,0.525604198,0.691829556,0.501195363,3.473810303
-1.049255811,-1.319622777,0.114356344,1.166290519,1.366094543,0.751891332,0.373336955,0.593283525,0.650187053,0.132735779,5.462947541
-1.189224814,0.369103346,-0.338972289,-0.934645208,-1.011128362,0.60791155,0.855140064,0.754337397,0.857590746,0.065442051,-0.677017648
1.042951946,-3.05874116,-0.410725962,-0.128427545,0.465519871,0.940031992,0.929424795,0.163022205,0.020267137,0.894529531,-1.651705493
0.665305199,-1.430471172,-1.079678427,-1.339015446,-0.928715696,0.980707665,0.898105819,0.225193065,0.91112758,0.498293007,-0.974011494
-0.722398157,1.226632743,0.40983672,0.295625707,0.756772127,0.046547369,0.801827006,0.53629295,0.628279208,0.08197391,4.374248827
1.442014926,-1.102675148,0.895220314,0.02345955,0.674066573,0.189132781,0.224567589,0.667225551,0.505197427,0.260431158,0.239195537
1.653103552,0.370013394,-0.311828522,0.688124771,-1.37312813,0.435916102,0.023383098,0.294334709,0.645322277,0.699403457,6.394089601
0.444062592,-1.339828851,-1.750704435,-0.675100701,-1.929513333,0.730072281,0.866399406,0.672709195,0.781344515,0.22690976,1.304027963
-1.577651327,-0.259837914,-1.558931019,1.003202197,-0.592756406,0.47066525,0.259381788,0.526216212,0.161260791,0.080376442,3.495070307
1.177760357,0.450590471,1.72340115,0.062800583,0.044108064,0.169374963,0.159809326,0.118210183,0.455636054,0.791294604,2.406417785
-0.813412869,-0.45574204,-0.775007246,-1.522033808,0.002995844,0.30547126,0.822034062,0.486410171,0.55055843,0.45924586,-4.345345054
