x1,x2,x3,x4,x5,x6,x7,x8,x9,value
-7.336467082,-16.7530447,-2.590225828,-5.593668792,-8.797969245,-13.44824681,2.393029453,-7.021206835,-9.816753807,7662.097504
21.99238957,-2.483464028,1.385687536,4.502402002,-7.63977705,-8.545749822,3.993576809,-15.43028959,-13.1702344,1321.681055
-5.939858636,0.056368479,-19.33349894,-3.426738958,-7.923455505,1.714006199,-11.26155313,4.293990719,2.225294482,2919.087609
-5.011142168,5.631392822,-2.71365654,-9.630197629,5.542686638,11.22389886,14.31241162,1.731102095,-2.067521874,-7501.539515
-14.95960502,6.44381322,-4.632981697,10.84580785,5.387509895,12.40444249,10.38859333,9.3736696,11.34474425,50701.51376
10.80455915,7.553020329,3.35454206,21.09121409,2.161794356,3.255280594,-3.107290548,-9.63904892,-14.14994651,-8057.335501
10.35116661,-8.679300392,-10.59066737,-8.438967357,-3.916617097,8.037130709,2.155163451,10.11970157,6.306855936,-3767.310958
-3.836515851,-10.32101863,10.61961743,-11.38711931,-13.57639186,-18.79768397,4.599066944,-13.10478676,-17.40340233,9343.80994
10.28817779,-13.15589301,6.548284532,-9.714433167,-13.37318513,2.387661389,2.285383334,0.533457863,7.175584126,1313.749773
-4.948213984,-10.08803969,2.535155111,3.534453308,1.158569061,-0.945758004,7.939278336,-9.728127985,-8.379961968,1300.08067
-2.970745133,-12.64234188,11.63055237,15.52472043,-4.105730816,-6.490793125,10.54594438,12.16148941,-11.14411402,672.3989342
-7.2200758,0.062760415,-1.839114463,1.910182531,-14.10655102,0.226451198,12.62652986,9.440485347,0.230017764,-11267.18036
-0.753845347,-15.40684287,2.527209245,-1.935949651,6.141372712,-0.51233136,-4.890895527,3.616873057,12.69855312,-952.2666313
-11.8606954,-8.565950945,-0.702605806,-14.07103304,3.918659077,21.21230427,-6.813986323,-15.20203854,-5.395697583,1933.876219
-0.530520637,11.22201346,-4.106093637,15.84704416,-4.608723132,-3.472909043,-4.665289747,1.924523647,-3.881958429,198.6675491
8.979395742,-1.942026759,3.89452807,10.2618025,-14.08904417,-12.0845448,5.817539423,8.229841,1.355047931,-3932.26003
-12.64451348,17.90796089,7.105024137,-2.87996891,-9.35453146,10.7715341,-11.01769782,22.61364825,-6.132049399,-3321.184564
-16.58200649,8.912069925,-0.580320064,-5.999091185,-2.508175118,10.36770787,7.312405173,-1.27923458,-11.39107464,1303.274126
7.973649892,-18.74015775,-14.15407908,-5.142658313,21.70124143,16.7741936,7.064877558,3.565423783,-18.62276968,1313.504638
21.09985414,-15.26695616,-14.26513079,5.651280405,16.24986048,1.895508459,9.993036997,-19.95802727,-4.995449622,1309.166264
3.744726118,-13.64431894,10.92604645,-4.015234661,5.405536741,2.068145555,12.54189753,-21.2818182,12.60441359,-4956.017258
-19.60845598,7.059697467,-16.59887881,3.087992768,-8.874638247,-11.59839286,-4.419100171,-1.832975564,-6.442082504,5066.517378
-5.158295233,4.532494564,-5.178109077,-1.255317477,-14.41109415,0.559259101,-9.286443177,-0.329772549,-10.86027605,3061.605966
-3.1209532,7.314943098,-13.23425427,0.04956697,2.362707706,11.55751037,-15.85254623,0.307525485,-10.85235291,1311.930834
2.993369005,15.09121169,2.447536195,4.777271629,-9.476565156,-11.5445512,6.604579844,-4.87884162,-17.66956503,1321.391158
-0.984171312,-13.25545821,-6.609978758,-3.441966203,7.057408394,-16.99151046,-18.8343052,11.09447201,-3.575925376,7112.216193
-14.89036627,-3.636212057,2.273909691,5.06218203,-0.651218964,-5.5196074,-13.34497137,7.527806704,6.428477349,1321.361101
-0.709767345,-1.189715061,1.769149813,5.292413209,4.656513591,-7.681730945,-4.108284687,9.277886933,-5.43184867,1317.105958
-2.926799554,11.34937266,-5.923726585,-8.306289877,17.68900355,0.026573305,2.245664944,5.469479498,-8.926488881,1309.670107
-2.528784695,-17.34755002,13.39735045,-3.218984138,5.0589706,6.789965257,-12.45315509,-9.233463925,15.47019907,1316.294868
-0.662922341,21.84286185,-6.53090843,9.181058653,5.113888181,-8.846905887,5.616012535,-0.739381927,11.85415026,-1581.063916
-11.29523092,4.57668978,3.725179969,-2.745895931,3.97677965,1.020943531,4.974194948,-13.34102308,6.145019805,1308.793961
-16.83788108,-12.68888708,-7.099307642,15.09904075,-11.01869166,3.336819151,-20.62798611,0.248088054,17.35176336,1296.370141
-5.963920498,-13.78301736,13.05406197,-3.500327195,-7.913520671,3.36299214,6.497188314,6.339529332,0.197504231,1315.370089
1.981673397,23.50613484,-8.431648527,-9.687266466,-3.275010668,17.40831593,-5.76876609,4.302982518,10.71008541,5043.975042
14.33783955,4.720400831,-9.685349231,5.089786346,-6.503028983,0.334280543,-4.866271371,-1.329121641,9.414307938,-1756.821965
-13.43578955,11.17325558,22.81407007,6.842265552,4.715717835,-5.818585478,-5.588641391,2.27269257,13.72898185,10004.29264
-9.888129825,-3.494462024,-0.606607091,-5.124225992,6.100672276,9.355395099,-17.3212367,-1.454602086,-29.03122426,4884.066483
0.252628311,5.426763466,-0.143340045,9.739963378,-4.619351893,-13.28395205,19.76975368,-6.046337365,-5.684420837,1311.052978
7.351953262,6.912037736,-12.41398077,-10.19311653,-3.462052759,-2.991595822,-10.92094247,0.342608176,3.241945543,1306.689508
-1.43517564,11.41418748,19.94293363,6.148535457,-5.343915705,12.14413322,-5.895695917,-26.23694205,-12.4953332,1298.898041
2.621924135,-11.98733439,-6.016918985,-9.372551632,5.718211497,5.870273155,12.67822222,-3.346531657,-8.077680883,1297.274831
10.70750161,-3.71405926,8.265878622,5.309031938,-7.472296333,8.960633832,5.519305572,-15.01948715,5.3082189,-29.1465329
20.86361983,8.121473303,0.990915708,0.653016347,6.074590773,-1.298423728,-6.233710162,13.52971285,-9.268821885,20024.50262
-10.41508883,8.42131542,14.41039746,-6.897127748,4.669396941,15.79631745,2.304751623,7.867149975,-17.73949359,-9220.849582
-6.338614855,-18.0896793,3.051667896,10.69092532,2.578180671,-12.32782417,-13.25380387,8.497171166,4.174663361,1307.586035
-2.30593244,-12.02123042,-0.447986704,19.36713581,3.800313947,6.572824477,-24.73687201,9.170405175,0.937472906,1314.761435
0.370293577,-0.748611639,-1.820928817,22.78997944,-5.424462679,-11.86244843,-3.732561659,-5.331269955,12.59846836,1321.222674
-4.564748808,-2.541662368,0.95530627,-2.509005992,11.02880307,-9.60128179,-17.34628799,19.66844187,-8.175030535,1317.110733
-5.623057006,20.30702912,-9.818191669,-4.426571778,9.385543351,-3.761185821,-3.001010071,-13.61200494,-4.692700621,1118.624514
9.510008005,-0.805932442,7.345885988,-9.025559763,-1.360331901,14.87077925,19.90257798,6.70407325,-11.17636157,-2321.235956
4.643748472,-5.839027005,-10.59264999,6.202628652,1.33240656,-3.446210222,4.988145584,-1.363478499,-1.397421832,1321.680116
-20.54995075,-2.990491978,9.537366,-4.145044333,-1.040784755,2.632606566,-23.37334332,2.820182558,-9.708309128,2495.664752
-4.598501899,0.618358865,15.73254585,-8.932249553,14.47661097,-1.699240599,2.271259515,-8.076875618,-13.23725203,1320.790402
10.97034948,10.14633838,-15.32211495,-4.793822903,6.264381575,-0.861670564,3.658916935,-1.304230318,-4.358461975,1313.510263
0.330063362,6.033042229,19.03775886,-8.93565364,-0.643243412,2.553542138,-11.4988528,-7.488801439,-17.95437336,1316.799802
5.655111217,-5.884572179,-2.721805273,-10.78007714,-4.783369897,-1.043888643,-16.60367247,5.76813975,10.22128271,1306.410439
-8.401302614,-8.724472008,7.366363508,-5.209435562,-8.606538384,-9.724633071,18.690538,-4.641304848,8.316866183,1320.085372
7.503393317,-5.974381895,8.603963466,12.8319867,-7.532451847,-8.404713597,22.18409704,4.5883257,7.225337301,-10737.33191
1.20639581,-6.066249158,-5.467017646,-1.718245681,-9.61100911,-10.78048525,-0.89732915,9.894458515,-20.72910795,4108.116958
5.559158575,7.931343033,8.729923323,-16.52173164,-3.238835671,-5.684582713,-2.436404655,-12.34780502,17.25462133,1312.067653
1.671304393,-11.21442833,0.728935493,7.229634519,-10.41412284,9.341696283,-1.114808384,-2.114600096,-9.30907461,1318.732716
0.544787375,3.915945102,5.777314664,21.30114565,11.98137261,-9.616783665,2.511566547,21.28297753,3.646640157,196162.048
6.665262405,-1.977186983,5.565737791,11.54475248,-1.942304393,10.76974382,-12.13027288,6.56510517,10.33673273,18811.87077
2.033050866,4.699132888,-18.60244402,0.071350429,4.280176415,0.059015854,-1.298890279,-1.312283975,-8.746389112,1320.883342
8.997059934,-5.958405181,-9.332901997,7.816409293,9.132769314,4.239210589,-4.654527187,-6.296858187,-3.314857207,1315.233726
-1.709761833,-0.409183094,-3.592086294,-0.054126141,-4.963597087,0.371062338,-5.559781063,22.68398413,3.930438479,-1629.264637
15.1889149,-2.603511568,-7.30907286,-0.844794589,-4.893699613,-13.12330721,-2.567898476,6.874804934,12.10531358,1313.593658
10.07454963,-3.585516534,7.75681641,4.857737749,13.22405078,-0.55387916,-17.29899303,-0.676596736,0.884507485,-4146.370334
11.04209688,6.152491431,-0.223750768,-14.15747667,-1.595533759,-3.337795448,-1.106063892,-2.288371479,11.03394852,-2392.514921
5.516951362,1.42417374,7.97897171,-6.344289512,0.269797962,6.757659785,-9.295479654,6.100343063,5.642561565,-1759.3507
-11.80318413,11.45925989,6.900575972,7.365025695,-22.81471344,4.527489769,10.05641197,-0.152432556,-5.007414251,1316.704461
-7.019701071,2.364948242,-4.505722776,9.558026707,-1.424911956,-4.239084417,9.732542918,2.281695134,7.746316702,-11543.76946
13.35816882,-1.636221803,5.175341453,-12.53769883,-12.1102963,11.69044965,5.512052116,-1.424568759,19.07845201,22458.82937
-5.944583748,-2.374842425,-5.922191639,-0.815661204,13.08144094,24.73015804,7.456392037,10.87993767,17.16427481,76200.2327
-19.95907586,15.19387676,-27.71955631,9.379989451,-0.08648626,-23.49971215,4.461378272,11.50839749,3.638870038,1304.998376
-8.201816394,5.679744588,-7.641565033,22.87974375,-1.094788233,-11.71294145,-9.843417662,11.47580465,-4.091516497,1312.253651
17.18795003,-23.19610727,-20.01545744,-5.431708311,0.145278819,6.901044248,4.73087198,-3.842459129,10.19043693,1317.949561
3.702892356,5.680777221,7.562441018,-19.25824409,-2.728647999,0.177909517,-3.670648232,11.41918369,16.32795162,-5010.786505
-14.49884126,-8.26135362,23.49627331,2.688528292,11.76022041,-0.553856378,-8.389011019,-11.12920112,-5.082305268,1318.096065
11.76757967,-4.527007484,3.898480763,7.354621745,12.54477415,3.557872733,2.572687377,-2.707382431,11.21360145,64364.7275
-12.55809666,6.016554134,-2.911851298,-35.97630717,4.811544174,9.741412759,-8.117105432,4.802849657,-2.097277145,5889.233286
-3.499132669,8.851010466,-12.95649774,19.60531901,24.68966487,-18.04253654,15.63604316,-17.3693637,5.81927075,-14.85051044
13.25080372,12.86173441,9.112852706,-5.39279631,-0.492811717,0.712727082,-2.165846998,-13.76551656,14.41092517,-4345.825888
-2.9272876,0.74147302,-2.722874768,-8.743891597,-7.523740413,-0.739141058,2.095441866,-9.723292509,3.213678822,1322.512605
7.644161562,18.39948788,8.255816274,-5.653991302,2.101873019,-0.664129738,-6.088201837,13.24717023,20.07213092,13702.70378
8.936908443,-13.35677146,-6.468264286,-10.12297879,4.186083197,-3.689660649,0.953884891,-3.110162473,-16.26405927,1587.314644
0.074601696,-8.021253513,9.947335356,12.21518887,2.185266669,14.27297233,-5.437721094,9.192936093,-3.793544404,-11285.66427
11.359454,14.57844378,-22.33762752,19.24012582,9.173169711,6.083178208,-3.286698646,5.221831627,3.715767805,42049.37097
5.237125302,2.069400259,5.758417304,16.88060189,3.259024575,5.534801569,1.055918668,-18.98068058,-1.403551441,-4424.516115
-3.723987389,8.820173478,7.235532547,-9.407425841,-14.17565326,-1.321265085,-4.710091393,-4.058943635,-2.772046261,1297.509656
2.638984651,3.337339214,13.80719514,-0.137948395,-8.947419401,10.89927025,-1.509246666,9.659972778,-1.168391823,34996.175
8.400475676,-26.26525011,-12.42793199,9.316220083,-1.338151177,6.102339254,-0.174273348,1.601746979,9.887544224,1311.353461
-17.0609694,-2.308058655,7.952302186,-3.783380345,-2.247317542,1.624060508,-1.259604325,-10.30515502,-0.363461237,1309.920671
2.698763701,1.804740933,-7.197557914,13.40274725,0.050561678,14.63619063,14.4018669,-10.59203165,-4.903386589,-4386.250948
-16.55519727,-8.122532642,0.625256061,-12.10511078,-10.4782312,10.49299097,1.549170338,1.233307365,5.274594259,1548.765065
-2.903164858,6.583151818,17.70804009,2.176938733,-3.613661726,-6.982803419,8.3504127,-1.948363155,-5.032028314,-8503.220541
22.62721231,-9.584898964,-5.625441866,-13.8212808,-7.472717314,-11.83141063,-12.25829518,3.228351392,7.304427122,1301.154361
2.942438447,5.211757518,11.543879,3.088505583,-4.628891754,-3.268539966,-13.22936943,16.61213844,-5.411736135,-6881.340666
-1.402837877,-10.8925812,14.18906049,3.92498937,-7.07523296,-1.144550103,5.096507632,-2.507189127,-5.344706217,1318.708665
-0.051949293,-16.92098676,7.906173649,-0.09551603,-0.743570598,6.461119262,-9.491886442,7.71806254,-9.122584173,1314.567762
1.557027302,9.177450119,5.369617192,4.114799149,16.42682568,1.67791129,-8.419090709,-8.387418455,1.760271769,1118.750681
8.040788408,-2.627672406,-0.434310723,2.138313961,4.935742591,1.34798158,2.109175016,6.359074477,7.686501423,-9519.312363
-0.022026097,6.256479967,-21.20275403,11.95969296,4.212872768,-18.29991072,-7.136069542,-3.530339953,10.50019799,1306.19448
-17.81079397,10.24431234,3.479291056,-6.114889086,5.911945352,-5.081096952,-5.081403103,3.746366226,14.30623482,1309.595079
-5.595621618,4.755319227,-1.155299139,-6.227406743,-7.135911135,2.329878283,13.70731041,-7.308383111,0.475387781,1316.432451
7.628662008,-17.16473514,0.720948008,0.64213072,18.62320973,-12.35740831,-3.815393165,-9.283557908,-10.34411804,1315.290775
14.93989014,-11.14790572,-4.237083484,15.45054038,-19.67349887,-0.536944472,12.28921115,12.14016251,6.601163728,-4597.252598
2.541906766,-14.82170499,8.514881269,-0.070997619,-5.421852684,7.466763039,-1.67206837,-11.6566134,18.47809711,1312.442719
21.72302988,-23.0338295,6.667542458,3.962038655,-12.71268715,23.18312949,9.620159856,3.656771224,-12.36354907,1786.578922
-10.56265408,7.55251776,3.51309676,10.99183994,3.964868174,2.086495819,11.9972978,4.697273397,0.681009634,33186.32134
-4.968468667,7.382958235,4.30664638,1.275194507,19.77103165,4.708172557,-4.638709789,15.36280713,5.10213421,103542.9159
-7.147537989,-24.57487732,-2.470047637,2.307619166,8.034127182,0.599677468,-0.685596222,0.051784159,-8.522794959,2457.081618
18.59138029,-18.58888143,0.820393202,-5.401519836,-9.118811458,-21.56520546,3.607889373,-4.834542444,-5.430053442,1566.669144
-4.048325202,7.97719334,1.801087368,1.508952576,3.737604306,8.011928803,4.781116895,-3.958614967,5.845936576,-3711.748172
8.264073099,2.792415539,13.68784632,0.559393501,4.961207081,3.663329337,-2.882854581,4.049823189,22.34386246,50657.70018
-2.9917289,-8.711745581,-15.87088798,11.80754308,-5.767351023,19.07047718,14.05404588,-0.031684705,-20.95217264,1317.132362
9.032753447,-7.844717019,-0.213346222,13.66980986,3.238389285,9.435825027,-0.571330714,8.032557364,-1.845842255,-3271.927994
-0.458660096,3.769158331,-13.24871851,-12.53185282,7.708530595,9.154452634,-17.42977056,-12.84050719,-9.310489193,3083.147796
-14.02498785,3.761821107,4.423392889,4.107998877,-10.43402353,4.36112578,2.944913792,-5.496078859,7.801041688,692.2721569
-12.85909721,-0.222248726,17.89425482,-3.109007019,1.404725052,2.40559604,-15.45862959,9.979467126,8.537617495,1319.192601
-8.411497702,2.648480585,8.932266583,-3.099704856,-23.75330238,-12.29459024,-9.499842593,-14.27098681,14.26573451,2481.544502
-1.102409814,5.198571735,0.05199805,-3.485994884,1.196314991,-0.406014352,-15.20667407,2.630233216,-0.422928725,1322.73232
-9.554731881,14.05685255,-14.49095611,-6.661362616,-5.726523395,1.495741451,-6.126797501,14.61715162,-13.71295126,-684.8992685
-3.481697908,7.641144055,16.87553039,7.821282391,-14.6826376,-2.323672394,2.566343811,1.775911169,5.393045529,261.7833108
-18.56805744,-7.147368701,2.532849156,-10.27154374,-2.574516337,-7.448013544,-15.79499526,-21.17961495,-11.80137579,9380.883396
10.41409008,23.97116715,-0.738727675,-2.605295638,-13.00226345,6.965781675,1.185342414,6.51266305,-11.39124219,-9830.92667
-0.167544007,4.264722526,10.98061476,-24.47828926,11.34248074,-5.051057927,4.999474998,16.6412693,-3.058989829,700.9327109
-10.49053833,12.09389395,-8.562808372,22.31149505,-2.924218575,-0.439312877,-4.646867639,-7.169129385,-5.303459864,1317.75991
0.167299245,-11.85971416,0.48549482,-17.30121154,3.610903015,8.610928918,27.01884259,0.978584866,-6.589259118,1308.894733
1.676786215,7.948896765,-7.039704064,7.054712046,-15.68775596,5.414377914,6.757963617,-10.38495151,11.16749169,-6832.787271
-13.5256258,24.37379114,-7.751262506,5.259565323,-7.83316207,7.938090088,-0.149265486,-7.468191179,-13.35697794,1307.338847
-7.194812452,-12.88906121,-8.135349491,-5.267809276,6.069324291,-5.598245781,1.099228573,2.011299765,-5.40896481,1298.719979
-0.301536747,-14.40855161,-0.563329005,3.046572716,36.67378459,12.8048612,-1.697604878,-10.05225718,3.358071813,-9979.965483
1.274555048,-4.409668917,-2.42552164,3.637849456,12.72533134,-8.487700905,-3.365582151,-7.650826964,-8.301805878,1302.532307
-11.67205016,-14.77450463,-19.30946207,2.514908155,-10.34153021,3.228830833,16.33242026,-4.610250852,3.647390077,1300.045987
11.21287545,-5.055368319,11.40419045,8.263709355,8.792051104,3.329143898,-4.360082333,-1.511520602,6.403859006,-2094.686283
-2.653415098,2.164601858,3.473201687,-5.877630563,8.218398715,-6.706497712,5.266905145,-16.02385929,-8.229624768,2296.735495
5.656390558,1.148815454,-1.874151202,-0.475440058,4.092351245,0.897450711,9.817048173,-9.182981257,15.28082401,-5357.822534
-2.461486165,17.48576499,-6.639340109,-5.678710335,-5.32074413,-1.930088799,8.417875684,-4.422042761,-3.954612197,1316.092773
7.873525832,7.644655045,-6.605494726,-1.154097687,-22.48201665,1.356919577,2.401855951,-2.022179283,-9.588044284,1318.263094
-23.95217546,10.89125849,3.858247403,0.864011127,-20.38305803,9.463418984,19.60970877,-2.481584269,-4.881230068,1321.260604
-3.69285437,10.86367594,0.066685478,-5.440375802,-19.10337456,6.053322089,-5.857628705,-10.86933221,-12.79985514,1780.169289
-0.026567668,2.117022147,13.05838404,-14.25524117,9.559268375,3.643951941,-4.978013383,8.062885691,-3.831183233,1319.49592
8.751847329,-1.724113773,-14.58933814,-8.883833207,-0.419495539,11.74488616,-30.24439782,2.466919389,6.780577166,1308.076108
14.13509439,2.823908158,5.397741769,-13.70568095,3.382799158,7.394138649,1.148877926,-0.443908519,-1.779040597,-1439.509603
2.54520999,-6.36992898,-15.15602042,-3.521163434,12.82918734,12.080615,9.46752102,2.692328901,5.957972034,-5749.617344
3.583012245,15.73177991,-14.21288475,4.902448812,-4.204381685,-5.35911235,0.747637155,0.899201805,1.846786493,1321.801124
-23.06792293,-0.603444087,-6.082537954,-1.549197191,1.499658397,-2.219426853,-2.042459082,-6.100479492,4.677835335,2898.435345
-18.37974639,7.146278896,-7.718335526,-2.736922418,-17.6979651,-8.992102473,-15.02227417,-4.343032634,-3.945514939,8967.924633
-16.14348928,-7.705185366,19.5692756,-3.362931256,-9.567936154,-3.822513697,1.190845797,8.83343892,6.210850401,1318.903751
-1.427153805,-3.465798669,-1.800804608,7.848246689,11.21602274,10.24629635,5.754063885,13.83905061,-9.316141266,1807.642892
8.387729009,11.33858693,6.337591284,-11.07585226,-14.43811765,-15.22118885,-4.474273001,-14.32266202,-0.161059997,3171.575767
5.213929311,-3.913475348,-6.894135167,-1.767159505,-1.980754418,-14.99260233,2.774414014,13.29823688,-33.47152642,2815.067952
-7.978364554,-10.59905934,-6.628155083,10.30717805,12.24304116,-0.957606188,1.802609346,19.05405374,-4.182456724,1309.681092
-1.595742766,-18.81582014,8.030954053,2.698875136,-3.91327551,-5.622933593,-5.340932852,-3.798131349,4.327258954,1298.531318
0.81369944,-0.916951823,-13.19111455,12.43088608,10.66433588,-10.44189027,-3.007256322,-2.250856694,-11.565188,2302.971103
2.763171677,16.12897204,4.802128174,7.246072625,16.53723269,14.95608283,2.228476212,11.05023296,9.386343057,434172.625
-4.249046345,14.22323507,0.440537798,-14.07832853,3.941206031,-1.147571365,3.811259564,-3.315911334,-5.410605855,1312.468672
8.875585271,10.57545696,-7.973450218,1.826742194,-8.059579898,-1.203763558,-2.554357745,-0.083255135,9.231214651,1313.377916
13.11944231,-10.01647143,-10.62168942,7.133530569,-16.81136967,-9.110771527,-0.850889816,-0.33820212,-13.64619897,2497.41354
19.56977313,7.378903512,13.95780959,16.60060733,14.64777772,8.811605102,-12.82209563,-0.083618558,3.000386191,126910.2944
0.670043418,-2.160482884,-6.239222908,-0.346059995,-5.81921612,24.34532669,-2.400171518,-3.737569538,-5.416361455,-1736.816224
-2.326616816,-10.81604489,7.269271683,19.02649681,8.031331412,0.855210614,-4.478955417,-6.530556269,12.27289008,-1966.107572
0.411033736,-5.421050385,0.045653781,5.443993652,16.39486122,-0.204521756,18.133439,4.062748242,6.895033114,56777.47769
3.946248677,0.585858086,0.287194162,4.434344151,-1.374474242,8.447132617,-14.28401738,12.4128411,-9.131943066,1319.651979
-13.22488522,13.89147097,-3.482412013,-0.718241034,2.835351047,-13.02838913,4.072901798,-4.196154807,2.937027856,1311.526852
5.048524925,-15.77919787,1.916841411,12.37592447,10.4006364,-10.5059035,1.85560283,-11.2279329,1.570520095,1318.467625
13.08996667,-0.101162276,5.392095477,-21.8719206,-3.975430556,6.988761889,18.88498747,-13.39643866,-1.716354519,1314.937757
-10.90786532,-18.87894829,1.441081596,-14.95169004,-8.514594524,-6.848327899,2.187513324,12.80621204,0.127434583,4255.405927
2.865935473,-6.365693274,0.725730806,-4.774186214,16.14246094,5.46959515,6.698234209,-26.66917478,-0.667886788,-455.8825052
12.05987509,-12.01278512,-18.11683535,10.16965054,-9.435250409,-3.794758186,-6.120996399,-6.335123221,-14.58264038,5167.620093
-12.29383178,-7.50190363,0.341183588,8.608110591,-1.506796031,0.353681837,6.119905719,32.0569477,-5.791810589,-952.4111652
-0.674071929,2.8229861,6.346945204,-1.000262981,-4.768673334,8.226603538,2.732748684,4.510757458,5.82578911,-10822.74995
3.470036282,13.49215371,4.055392509,14.72757294,-4.93436966,-5.747842411,3.430773685,-3.7500589,11.22504806,-6180.20926
-9.363287214,0.71386251,9.226087288,1.340606162,-9.616353245,-9.772142748,13.07423243,-1.198737274,-14.28820119,1561.813199
1.657139587,-13.62652175,5.551224387,9.279568384,-8.841813666,-0.473531765,8.145142387,17.68635918,10.55412523,-9675.758482
3.270804293,2.169720772,-2.096669713,-4.312354051,18.80442818,-4.427048919,13.66994994,-6.851291467,8.10174515,22699.04782
-12.22614768,-6.3003433,-5.104576095,-2.193053024,-1.64627668,9.053401945,9.797160961,-8.08423914,6.916852233,1311.754525
-4.520939866,-11.9232263,7.11128302,15.77959681,-4.003898772,9.937091852,-19.82974685,-13.69788509,-9.887662284,1893.727158
-8.64224381,26.07889381,-9.406214444,2.53300106,4.450824344,-6.653397963,-8.603261852,-2.794607671,-8.650439805,1321.434967
15.29904034,-6.369897247,1.072089017,-4.116066285,-2.257708218,7.928469762,6.182767342,-18.44166764,-10.57588272,1318.190779
-13.70391298,-18.07456473,-2.370902699,-1.788590194,-7.771142398,2.467506759,20.65313483,15.94569625,0.848355255,1317.569085
-20.0575576,12.69635046,13.50760216,5.67579674,9.327197217,4.795359512,6.588202404,-5.73599404,7.914383845,289.7702369
-6.253797613,4.814691867,-0.164245953,12.49719554,3.08216274,24.4387869,-1.399767966,-7.926667238,-7.24991106,-629.9827311
2.097374664,6.249716275,7.611746401,-0.983282267,17.66564113,14.02364308,4.607368348,3.689153018,11.95268418,111383.9051
-0.54742982,-14.5229033,21.99123805,-0.425165908,16.45590467,-3.332074927,0.340055881,9.442641633,-11.02214602,-2183.065839
-5.442465458,2.709763641,-4.231309732,-15.29733407,-2.546788512,6.298710664,6.618768986,-6.198374496,9.825334809,1311.313191
1.414714361,-1.409728764,-1.242750194,19.64523161,8.35524671,4.105282752,-4.514505657,-0.070393474,9.132749045,1444.590172
2.225990933,3.607930242,-8.436055006,-16.48760138,4.603078135,-2.066988798,-3.907499423,16.54402345,-2.930112016,1318.252488
7.472720511,0.574100714,-11.17327602,4.14616285,5.786616338,0.879628963,2.195849272,-2.587059017,14.78278936,30.08547927
-0.619978094,-7.618113826,-5.802393195,-6.106781375,-7.258608519,10.43910996,7.70117392,-9.323632684,-11.94393793,1811.674576
16.61609277,-4.730563625,0.845560154,-1.20674372,-5.361347149,9.031263109,-14.76927265,-3.866165679,4.938003438,-1879.223544
-24.99930724,-10.81699718,-0.610479857,0.638842255,16.83748123,5.827464407,0.815302792,-0.323912768,11.04183382,1321.904555
-6.123456304,12.21020381,-17.63609024,-2.600924189,5.686162158,-2.882480008,8.543185759,0.699392807,3.012395529,1309.453688
-7.113171263,23.60074649,-11.69396067,5.065439389,-18.84545232,2.905998616,6.704702504,-11.19851151,-6.557315716,1297.393898
23.23049502,-3.432692741,6.797360258,3.412522805,-3.427546918,13.11393848,-8.903236051,-20.75837593,-1.261263027,1309.768984
-4.347358974,14.87739893,12.29568047,14.25300254,9.680128831,-6.062675285,0.52449939,-2.03066565,8.38167508,26349.11889
0.684566596,-5.049086096,-3.472179162,-18.52204325,8.301300197,2.97557507,-23.06680149,7.931602687,-0.530278086,2846.97787
-10.55005682,4.02213377,2.842578063,-1.554225041,-10.32085351,-3.686981222,9.228663639,14.87773668,19.5416008,-8415.243941
1.951039731,6.294040061,1.318738131,8.187639503,0.94592533,7.846887161,8.708227704,-8.045266302,-18.08144047,-9457.079854
3.743182274,8.821976399,2.151042344,5.553949074,-3.156537088,1.158126829,-6.323703864,12.63483344,15.2155941,46397.90346
14.30389721,-0.851691878,-3.568261282,-2.697156363,-5.034584191,-6.700906926,-4.994468629,16.63210113,7.114888271,742.3611081
8.324451156,-8.457338182,0.078818873,-3.343164977,4.035323935,-1.413168383,-17.30916989,-9.737974418,6.263753333,1310.99579
0.089209035,9.204304532,-3.302121814,16.50721353,13.26450452,0.395967393,-9.660527547,10.01118597,-20.95629328,-7392.343629
-2.417902262,-21.61875355,12.79669329,11.29278506,-6.067576825,0.49771935,12.17589077,10.33163847,13.57369195,-2222.498541
7.371926391,19.03958121,2.756736555,-18.05973499,-15.58279846,0.689146922,10.26470462,1.347080534,5.115655782,281.9509965
0.43962481,10.34486674,-8.286073403,-5.469041934,-8.208954676,-1.101142464,2.232270708,10.41891445,3.456504712,-2075.903478
19.02810677,0.142739151,-10.33917548,18.8007885,-1.261416796,6.647788739,-3.344247893,1.422759012,-5.621171364,28064.26422
-3.255848936,-3.534831388,12.55719134,10.24982404,17.34582721,22.57085225,0.594871803,-11.57167567,-5.211385094,20834.87391
-0.312132259,-2.948534809,5.588856073,0.954122485,-13.49496714,-10.61999217,-12.21214543,1.006207203,1.462187763,1534.061986
-0.486060698,11.4363024,-16.76696554,3.339564593,3.29099367,-12.62684364,5.337845506,3.725716476,-0.432525706,1308.118016
2.392381203,-4.312379174,0.370787456,-2.207252558,11.43895171,-4.410123153,6.350449654,-7.052072853,8.142384004,-5309.620016
12.47166917,-1.588327165,-12.08279945,13.37367643,-0.490542735,-17.26500426,7.124301185,10.25686684,-24.25908405,1305.759401
-4.781606501,15.15242141,5.339506343,-2.768457729,-9.097505322,-1.107067509,5.200304722,-0.4588471,-1.403546505,1318.925573
